"latitude","longitude","track_id","time"
"-1,089,742,085","-3,705,802,202","17","10/8/2014 13:44"
"-1,089,742,117","-3,705,802,217","17","10/8/2014 13:44"
"-1,089,742,128","-3,705,802,227","17","10/8/2014 13:44"
"-1,089,742,143","-3,705,802,221","17","10/8/2014 13:44"
"-1,089,742,139","-3,705,802,219","17","10/8/2014 13:44"
"-1,089,747,894","-3,705,807,238","17","10/8/2014 13:45"
"-1,089,773,568","-3,705,829,255","17","10/8/2014 13:45"
"-1,089,812,081","-3,705,825,626","17","10/8/2014 13:45"
"-1,089,859,467","-3,705,800,414","17","10/8/2014 13:45"
"-1,089,911,292","-3,705,752,394","17","10/8/2014 13:45"
"-1,089,970,898","-3,705,712,928","17","10/8/2014 13:45"
"-1,090,018,724","-3,705,675,472","17","10/8/2014 13:45"
"-1,090,076,842","-3,705,639,709","17","10/8/2014 13:45"
"-1,090,127,605","-3,705,604,642","17","10/8/2014 13:45"
"-1,090,165,875","-3,705,573,016","17","10/8/2014 13:45"
"-1,090,198,215","-3,705,546,222","17","10/8/2014 13:45"
"-1,090,227,251","-3,705,526,793","17","10/8/2014 13:46"
"-1,090,236,639","-3,705,522,582","17","10/8/2014 13:46"
"-1,090,236,246","-3,705,521,877","17","10/8/2014 13:46"
"-1,090,235,807","-3,705,523,154","17","10/8/2014 13:46"
"-1,090,236,236","-3,705,523,916","17","10/8/2014 13:46"
"-1,090,236,447","-3,705,524,287","17","10/8/2014 13:46"
"-1,090,236,454","-37,055,243","17","10/8/2014 13:46"
"-1,090,236,466","-3,705,524,333","17","10/8/2014 13:46"
"-1,090,236,475","-3,705,524,339","17","10/8/2014 13:46"
"-109,023,649","-3,705,524,363","17","10/8/2014 13:46"
"-1,090,254,257","-3,705,513,317","17","10/8/2014 13:46"
"-1,090,282,964","-3,705,494,034","17","10/8/2014 13:47"
"-1,090,306,344","-3,705,478,325","17","10/8/2014 13:47"
"-1,090,311,258","-3,705,512,214","17","10/8/2014 13:47"
"-1,090,309,853","-3,705,551,105","17","10/8/2014 13:47"
"-1,090,308,741","-3,705,611,231","17","10/8/2014 13:47"
"-1,090,308,918","-3,705,664,367","17","10/8/2014 13:47"
"-1,090,306,858","-3,705,728,638","17","10/8/2014 13:47"
"-1,090,303,992","-3,705,784,568","17","10/8/2014 13:47"
"-1,090,302,953","-3,705,844,184","17","10/8/2014 13:47"
"-1,090,303,765","-3,705,884,853","17","10/8/2014 13:47"
"-1,090,302,128","-3,705,913,893","17","10/8/2014 13:48"
"-1,090,301,883","-3,705,925,678","17","10/8/2014 13:48"
"-1,090,303,325","-3,705,952,559","17","10/8/2014 13:48"
"-1,090,306,907","-370,598,469","17","10/8/2014 13:48"
"-1,090,339,438","-3,706,001,599","17","10/8/2014 13:48"
"-1,090,392,679","-3,706,023,751","17","10/8/2014 13:48"
"-1,090,438,371","-3,706,042,155","17","10/8/2014 13:48"
"-1,090,471,035","-3,706,053,125","17","10/8/2014 13:48"
"-1,090,472,527","-3,706,054,158","17","10/8/2014 13:48"
"-1,090,471,949","-3,706,054,326","17","10/8/2014 13:48"
"-1,090,471,906","-3,706,054,548","17","10/8/2014 13:48"
"-1,090,471,908","-3,706,054,581","17","10/8/2014 13:49"
"-1,090,471,909","-3,706,054,581","17","10/8/2014 13:49"
"-1,090,483,354","-370,605,773","17","10/8/2014 13:49"
"-1,090,513,748","-3,706,065,388","17","10/8/2014 13:49"
"-1,090,539,805","-3,706,075,924","17","10/8/2014 13:49"
"-1,090,572,617","-3,706,093,143","17","10/8/2014 13:49"
"-1,090,616,548","-3,706,116,768","17","10/8/2014 13:49"
"-1,090,636,103","-3,706,128,798","17","10/8/2014 13:49"
"-1,090,637,358","-3,706,128,514","17","10/8/2014 13:49"
"-1,090,638,002","-3,706,129,139","17","10/8/2014 13:49"
"-1,090,637,535","-3,706,128,164","17","10/8/2014 13:49"
"-1,090,637,324","-3,706,127,892","17","10/8/2014 13:50"
"-1,090,638,069","-3,706,128,578","17","10/8/2014 13:50"
"-1,090,639,188","-3,706,128,388","17","10/8/2014 13:50"
"-1,090,640,803","-3,706,129,463","17","10/8/2014 13:50"
"-1,090,646,538","-3,706,144,708","17","10/8/2014 13:50"
"-1,090,640,914","-3,706,188,596","17","10/8/2014 13:50"
"-1,090,635,141","-3,706,230,836","17","10/8/2014 13:50"
"-1,090,627,555","-3,706,287,501","17","10/8/2014 13:50"
"-1,090,624,604","-3,706,336,722","17","10/8/2014 13:50"
"-1,090,614,223","-3,706,403,633","17","10/8/2014 13:50"
"-1,090,599,761","-3,706,461,488","17","10/8/2014 13:50"
"-1,090,596,871","-3,706,476,812","17","10/8/2014 13:51"
"-1,090,598,258","-3,706,478,104","17","10/8/2014 13:51"
"-1,090,598,051","-370,647,775","17","10/8/2014 13:51"
"-1,090,595,152","-3,706,481,843","17","10/8/2014 13:51"
"-1,090,588,523","-3,706,512,019","17","10/8/2014 13:51"
"-1,090,568,886","-3,706,564,232","17","10/8/2014 13:51"
"-1,090,541,711","-3,706,616,048","17","10/8/2014 13:51"
"-1,090,526,082","-3,706,673,083","17","10/8/2014 13:51"
"-1,090,529,493","-3,706,738,995","17","10/8/2014 13:51"
"-1,090,536,405","-3,706,791,785","17","10/8/2014 13:51"
"-1,090,539,059","-3,706,823,072","17","10/8/2014 13:52"
"-1,090,533,728","-370,684,509","17","10/8/2014 13:52"
"-1,090,534,819","-3,706,848,812","17","10/8/2014 13:52"
"-109,053,413","-3,706,849,338","17","10/8/2014 13:52"
"-1,090,534,095","-3,706,849,168","17","10/8/2014 13:52"
"-1,090,534,075","-3,706,849,177","17","10/8/2014 13:52"
"-1,090,534,526","-3,706,854,019","17","10/8/2014 13:52"
"-1,090,535,917","-3,706,871,221","17","10/8/2014 13:52"
"-1,090,532,939","-3,706,907,934","17","10/8/2014 13:52"
"-1,090,538,317","-3,706,936,346","17","10/8/2014 13:52"
"-1,090,534,533","-3,706,977,163","17","10/8/2014 13:52"
"-1,090,526,838","-3,707,022,421","17","10/8/2014 13:53"
"-1,090,520,452","-3,707,062,292","17","10/8/2014 13:53"
"-1,090,512,337","-3,707,119,707","17","10/8/2014 13:53"
"-1,090,509,762","-3,707,160,193","17","10/8/2014 13:53"
"-1,090,516,816","-3,707,161,939","17","10/8/2014 13:53"
"-1,090,533,123","-3,707,164,524","17","10/8/2014 13:53"
"-1,090,547,442","-3,707,166,854","17","10/8/2014 13:53"
"-1,090,579,741","-3,707,172,973","17","10/8/2014 13:58"
"-1,090,615,877","-3,707,175,405","17","10/8/2014 13:59"
"-1,090,625,685","-3,707,177,615","17","10/8/2014 13:59"
"-1,090,625,743","-3,707,178,249","17","10/8/2014 13:59"
"-1,090,639,338","-370,717,877","17","10/8/2014 13:59"
"-1,090,667,219","-3,707,181,285","17","10/8/2014 13:59"
"-1,090,701,824","-3,707,187,944","17","10/8/2014 13:59"
"-1,090,728,979","-3,707,193,113","17","10/8/2014 13:59"
"-1,090,739,651","-3,707,193,527","17","10/8/2014 13:59"
"-1,090,750,588","-3,707,194,521","17","10/8/2014 13:59"
"-1,090,767,892","-3,707,196,762","17","10/8/2014 13:59"
"-109,078,449","-3,707,198,601","17","10/8/2014 13:59"
"-1,090,821,305","-370,720,277","17","10/8/2014 14:00"
"-1,090,850,588","-3,707,211,123","17","10/8/2014 14:00"
"-1,090,852,023","-3,707,224,636","17","10/8/2014 14:00"
"-1,090,849,121","-3,707,251,041","17","10/8/2014 14:00"
"-1,090,843,154","-3,707,291,201","17","10/8/2014 14:00"
"-1,090,840,754","-3,707,304,199","17","10/8/2014 14:00"
"-1,090,836,781","-3,707,307,114","17","10/8/2014 14:00"
"-1,090,809,344","-3,707,305,034","17","10/8/2014 14:00"
"-1,090,785,105","-3,707,298,895","17","10/8/2014 14:00"
"-1,090,777,115","-3,707,300,544","17","10/8/2014 14:00"
"-1,090,775,505","-3,707,305,879","17","10/8/2014 14:00"
"-109,077,381","-3,707,307,371","17","10/8/2014 14:01"
"-1,090,773,741","-3,707,307,583","17","10/8/2014 14:01"
"-1,090,773,953","-3,707,307,682","17","10/8/2014 14:01"
"-1,090,773,936","-3,707,307,664","17","10/8/2014 14:01"
"-1,090,773,946","-3,707,307,666","17","10/8/2014 14:01"
"-1,090,773,948","-3,707,307,667","17","10/8/2014 14:01"
"-1,090,773,945","-3,707,307,666","17","10/8/2014 14:01"
"-1,090,773,944","-3,707,307,627","17","10/8/2014 14:01"
"-1,090,773,926","-3,707,307,592","17","10/8/2014 14:01"
"-1,090,773,938","-3,707,307,563","17","10/8/2014 14:01"
"-109,077,394","-3,707,307,568","17","10/8/2014 14:01"
"-1,089,739,402","-3,705,800,206","18","10/15/2014 9:35"
"-1,089,736,121","-3,705,799,587","18","10/15/2014 9:35"
"-108,975,198","-3,705,813,501","18","10/15/2014 9:35"
"-10,898,085","-3,705,830,023","18","10/15/2014 9:36"
"-1,089,883,759","-3,705,772,889","18","10/15/2014 9:36"
"-1,089,901,909","-3,705,762,529","18","10/15/2014 9:36"
"-1,089,902,483","-3,705,763,243","18","10/15/2014 9:36"
"-1,089,944,358","-3,705,735,787","18","10/15/2014 9:36"
"-1,090,056,389","-3,705,653,454","18","10/15/2014 9:36"
"-1,090,069,099","-3,705,644,186","18","10/15/2014 9:37"
"-1,090,084,009","-3,705,632,852","18","10/15/2014 9:37"
"-1,090,149,677","-3,705,581,815","18","10/15/2014 9:37"
"-1,090,233,359","-3,705,523,312","18","10/15/2014 9:37"
"-1,090,240,805","-3,705,519,581","18","10/15/2014 9:37"
"-109,026,511","-3,705,503,976","18","10/15/2014 9:38"
"-1,090,317,886","-3,705,422,345","18","10/15/2014 9:38"
"-1,090,320,032","-370,532,111","18","10/15/2014 9:38"
"-1,090,321,442","-3,705,318,141","18","10/15/2014 9:38"
"-1,090,320,154","-3,705,257,424","18","10/15/2014 9:38"
"-1,090,327,645","-3,705,152,187","18","10/15/2014 9:38"
"-1,090,325,507","-3,705,082,944","18","10/15/2014 9:39"
"-1,090,324,579","-3,705,080,638","18","10/15/2014 9:39"
"-1,090,327,396","-3,705,074,419","18","10/15/2014 9:39"
"-1,090,326,934","-3,705,064,248","18","10/15/2014 9:39"
"-1,090,324,928","-3,705,061,088","18","10/15/2014 9:39"
"-1,090,306,618","-3,705,033,937","18","10/15/2014 9:39"
"-1,090,299,921","-3,705,002,435","18","10/15/2014 9:40"
"-1,091,123,058","-3,705,267,365","19","10/15/2014 9:35"
"-1,091,124,767","-3,705,266,673","19","10/15/2014 9:35"
"-1,091,124,849","-3,705,266,653","19","10/15/2014 9:35"
"-1,091,124,838","-370,526,666","19","10/15/2014 9:36"
"-1,091,133,679","-3,705,267,613","19","10/15/2014 9:36"
"-1,091,201,697","-3,705,272,876","19","10/15/2014 9:36"
"-1,091,224,702","-3,705,273,415","19","10/15/2014 9:36"
"-1,091,239,475","-3,705,275,545","19","10/15/2014 9:36"
"-1,091,292,339","-3,705,277,202","19","10/15/2014 9:36"
"-1,091,292,327","-370,527,765","19","10/15/2014 9:37"
"-109,129,218","-3,705,277,463","19","10/15/2014 9:37"
"-1,091,293,049","-3,705,277,216","19","10/15/2014 9:37"
"-1,091,293,028","-3,705,277,515","19","10/15/2014 9:37"
"-1,091,313,676","-3,705,277,452","19","10/15/2014 9:37"
"-1,091,401,928","-3,705,278,626","19","10/15/2014 9:38"
"-1,091,511,555","-3,705,281,484","19","10/15/2014 9:38"
"-109,154,083","-370,528,026","19","10/15/2014 9:38"
"-1,091,539,379","-3,705,279,944","19","10/15/2014 9:38"
"-1,091,546,781","-3,705,279,263","19","10/15/2014 9:38"
"-1,091,603,673","-3,705,279,344","19","10/15/2014 9:38"
"-1,091,661,873","-3,705,280,683","19","10/15/2014 9:39"
"-1,091,733,891","-370,528,258","19","10/15/2014 9:39"
"-1,091,775,113","-3,705,287,111","19","10/15/2014 9:39"
"-1,091,773,283","-3,705,286,237","19","10/15/2014 9:39"
"-1,091,773,206","-3,705,286,124","19","10/15/2014 9:39"
"-1,091,773,169","-370,528,582","19","10/15/2014 9:39"
"-1,091,779,636","-3,705,286,287","19","10/15/2014 9:40"
"-1,091,833,575","-370,528,786","19","10/15/2014 9:58"
"-1,091,842,743","-3,705,339,072","19","10/15/2014 9:58"
"-1,091,844,051","-3,705,347,797","19","10/15/2014 9:58"
"-1,091,844,687","-370,537,144","19","10/15/2014 9:58"
"-1,091,846,088","-3,705,419,054","19","10/15/2014 9:59"
"-1,091,846,194","-3,705,423,861","19","10/15/2014 9:59"
"-1,091,846,267","-3,705,444,798","19","10/15/2014 9:59"
"-1,091,846,288","-3,705,507,308","19","10/15/2014 9:59"
"-1,091,845,544","-3,705,581,652","19","10/15/2014 9:59"
"-1,091,846,079","-370,565,293","19","10/15/2014 9:59"
"-109,184,686","-3,705,657,055","19","10/15/2014 10:00"
"-1,091,847,605","-3,705,657,923","19","10/15/2014 10:00"
"-1,091,849,796","-3,705,668,691","19","10/15/2014 10:00"
"-1,091,849,858","-3,705,672,019","19","10/15/2014 10:00"
"-109,184,975","-3,705,671,895","19","10/15/2014 10:00"
"-1,091,850,749","-3,705,715,694","19","10/15/2014 10:01"
"-1,091,851,813","-3,705,809,036","19","10/15/2014 10:01"
"-1,091,854,393","-370,590,754","19","10/15/2014 10:01"
"-1,091,853,867","-370,591,914","19","10/15/2014 10:01"
"-1,091,854,379","-3,705,961,591","19","10/15/2014 10:01"
"-1,091,857,009","-3,706,058,723","19","10/15/2014 10:01"
"-109,185,627","-3,706,189,653","19","10/15/2014 10:02"
"-1,091,859,115","-3,706,301,676","19","10/15/2014 10:02"
"-1,091,862,926","-3,706,329,844","19","10/15/2014 10:02"
"-1,091,863,808","-370,633,107","19","10/15/2014 10:02"
"-1,091,863,583","-3,706,331,346","19","10/15/2014 10:02"
"-1,091,863,625","-3,706,331,355","19","10/15/2014 10:02"
"-1,091,864,117","-3,706,361,367","19","10/15/2014 10:03"
"-1,091,862,685","-3,706,431,794","19","10/15/2014 10:03"
"-1,091,863,416","-3,706,503,393","19","10/15/2014 10:03"
"-1,091,862,364","-3,706,556,393","19","10/15/2014 10:03"
"-1,091,863,441","-3,706,575,273","19","10/15/2014 10:03"
"-1,091,863,947","-3,706,591,478","19","10/15/2014 10:04"
"-1,091,864,849","-3,706,671,648","19","10/15/2014 10:04"
"-109,186,753","-370,678,659","19","10/15/2014 10:04"
"-1,091,869,008","-3,706,819,236","19","10/15/2014 10:04"
"-1,091,870,717","-3,706,826,001","19","10/15/2014 10:04"
"-1,091,871,544","-3,706,866,141","19","10/15/2014 10:04"
"-1,091,872,237","-3,706,865,415","19","10/15/2014 10:05"
"-1,091,872,258","-370,686,538","19","10/15/2014 10:05"
"-1,091,872,298","-3,706,865,352","19","10/15/2014 10:05"
"-1,091,872,397","-3,706,865,361","19","10/15/2014 10:05"
"-1,091,871,196","-3,706,871,912","19","10/15/2014 10:05"
"-1,091,870,781","-3,706,922,829","19","10/15/2014 10:06"
"-1,091,863,526","-3,707,005,487","19","10/15/2014 10:06"
"-1,091,852,447","-3,707,097,459","19","10/15/2014 10:06"
"-109,185,456","-3,707,100,337","19","10/15/2014 10:06"
"-109,185,539","-3,707,100,317","19","10/15/2014 10:06"
"-1,091,855,358","-3,707,100,342","19","10/15/2014 10:06"
"-1,091,855,085","-370,710,288","19","10/15/2014 10:07"
"-1,091,848,045","-3,707,152,553","19","10/15/2014 10:07"
"-1,091,835,316","-3,707,246,386","19","10/15/2014 10:07"
"-1,091,838,253","-3,707,263,478","19","10/15/2014 10:07"
"-1,091,835,019","-3,707,274,853","19","10/15/2014 10:07"
"-1,091,832,443","-3,707,352,369","19","10/15/2014 10:07"
"-109,183,089","-3,707,378,666","19","10/15/2014 10:08"
"-1,091,833,896","-3,707,454,645","19","10/15/2014 10:08"
"-1,091,833,543","-3,707,477,267","19","10/15/2014 10:08"
"-1,091,835,102","-3,707,489,425","19","10/15/2014 10:08"
"-1,091,839,505","-370,756,999","19","10/15/2014 10:08"
"-109,184,516","-3,707,683,635","19","10/15/2014 10:09"
"-1,091,849,241","-3,707,819,382","19","10/15/2014 10:09"
"-1,091,848,552","-3,707,858,075","19","10/15/2014 10:09"
"-1,091,850,192","-370,787,994","19","10/15/2014 10:09"
"-1,091,855,006","-3,707,956,554","19","10/15/2014 10:09"
"-1,091,859,746","-3,708,065,662","19","10/15/2014 10:09"
"-1,091,859,775","-3,708,137,351","19","10/15/2014 10:10"
"-1,091,859,778","-3,708,145,844","19","10/15/2014 10:10"
"-1,091,867,707","-3,708,226,554","19","10/15/2014 10:10"
"-1,091,882,245","-3,708,402,486","19","10/15/2014 10:10"
"-1,091,914,942","-3,708,569,243","19","10/15/2014 10:10"
"-1,091,982,387","-3,708,741,927","19","10/15/2014 10:10"
"-1,092,017,818","-3,708,841,318","19","10/15/2014 10:11"
"-109,202,986","-3,708,917,997","19","10/15/2014 10:11"
"-1,092,072,642","-3,708,992,047","19","10/15/2014 10:11"
"-1,092,122,898","-3,709,107,839","19","10/15/2014 10:11"
"-1,092,177,801","-3,709,255,782","19","10/15/2014 10:11"
"-1,092,219,332","-3,709,375,387","19","10/15/2014 10:12"
"-1,092,223,437","-3,709,396,239","19","10/15/2014 10:12"
"-1,092,233,379","-3,709,418,302","19","10/15/2014 10:12"
"-1,092,262,864","-3,709,500,575","19","10/15/2014 10:12"
"-1,092,266,096","-3,709,649,988","19","10/15/2014 10:12"
"-1,092,195,172","-3,709,856,732","19","10/15/2014 10:12"
"-1,092,144,971","-3,709,992,324","19","10/15/2014 10:13"
"-1,092,137,764","-3,710,017,009","19","10/15/2014 10:13"
"-1,092,139,415","-3,710,009,944","19","10/15/2014 10:13"
"-1,092,139,071","-371,000,928","19","10/15/2014 10:13"
"-109,014,033,333,333","-370,560,333,333,333","20","10/16/2014 12:56"
"-109,014,033,333,333","-370,560,333,333,333","20","10/16/2014 12:56"
"-109,014,516,666,667","-3,705,601","20","10/16/2014 12:57"
"-109,015,983,333,333","-3,705,587","20","10/16/2014 12:57"
"-109,019,983,333,333","-370,555,666,666,667","20","10/16/2014 12:57"
"-109,024,083,333,333","-370,552,433,333,333","20","10/16/2014 12:57"
"-109,025,866,666,667","-370,550,983,333,333","20","10/16/2014 12:57"
"-109,026,133,333,333","-3,705,508","20","10/16/2014 12:57"
"-109,026,116,666,667","-370,550,716,666,667","20","10/16/2014 12:57"
"-109,026,116,666,667","-370,550,716,666,667","20","10/16/2014 12:57"
"-109,026,116,666,667","-370,550,716,666,667","20","10/16/2014 12:57"
"-109,026,083,333,333","-3,705,503","20","10/16/2014 12:57"
"-109,026,116,666,667","-3,705,503","20","10/16/2014 12:57"
"-109,027,516,666,667","-370,549,466,666,667","20","10/16/2014 12:58"
"-109,030,966,666,667","-370,547,116,666,667","20","10/16/2014 12:58"
"-109,035,216,666,667","-370,544,216,666,667","20","10/16/2014 12:58"
"-109,039,516,666,667","-370,541,416,666,667","20","10/16/2014 12:58"
"-10,904,465","-370,537,766,666,667","20","10/16/2014 12:58"
"-109,049,433,333,333","-370,534,183,333,333","20","10/16/2014 12:58"
"-109,051,666,666,667","-370,532,566,666,667","20","10/16/2014 12:58"
"-109,052,116,666,667","-37,053,205","20","10/16/2014 12:58"
"-109,052,166,666,667","-370,531,916,666,667","20","10/16/2014 12:58"
"-109,052,166,666,667","-370,531,916,666,667","20","10/16/2014 12:58"
"-109,052,166,666,667","-370,531,916,666,667","20","10/16/2014 12:58"
"-109,052,166,666,667","-370,531,916,666,667","20","10/16/2014 12:59"
"-109,052,166,666,667","-370,531,916,666,667","20","10/16/2014 12:59"
"-109,052,166,666,667","-370,531,916,666,667","20","10/16/2014 12:59"
"-109,053,933,333,333","-370,530,866,666,667","20","10/16/2014 12:59"
"-109,056,366,666,667","-37,052,925","20","10/16/2014 12:59"
"-109,059,216,666,667","-370,527,016,666,667","20","10/16/2014 12:59"
"-109,062,133,333,333","-370,524,883,333,333","20","10/16/2014 12:59"
"-1,090,648","-37,052,305","20","10/16/2014 12:59"
"-109,067,033,333,333","-37,052,155","20","10/16/2014 12:59"
"-10,906,945","-370,519,883,333,333","20","10/16/2014 12:59"
"-10,907,215","-370,517,816,666,667","20","10/16/2014 12:59"
"-109,075,983,333,333","-370,515,383,333,333","20","10/16/2014 13:00"
"-1,090,791","-370,513,316,666,667","20","10/16/2014 13:00"
"-109,080,466,666,667","-370,513,083,333,333","20","10/16/2014 13:00"
"-1,090,811","-37,051,455","20","10/16/2014 13:00"
"-109,081,183,333,333","-3,705,164","20","10/16/2014 13:00"
"-109,081,016,666,667","-370,517,266,666,667","20","10/16/2014 13:00"
"-109,080,916,666,667","-370,517,333,333,333","20","10/16/2014 13:00"
"-109,080,916,666,667","-370,517,333,333,333","20","10/16/2014 13:00"
"-109,081,066,666,667","-370,517,333,333,333","20","10/16/2014 13:00"
"-109,081,366,666,667","-37,051,725","20","10/16/2014 13:00"
"-109,081,016,666,667","-370,517,433,333,333","20","10/16/2014 13:00"
"-109,080,983,333,333","-3,705,174","20","10/16/2014 13:01"
"-1,090,809","-370,517,633,333,333","20","10/16/2014 13:01"
"-109,080,883,333,333","-370,517,733,333,333","20","10/16/2014 13:01"
"-10,908,075","-3,705,178","20","10/16/2014 13:01"
"-10,908,065","-3,705,179","20","10/16/2014 13:01"
"-109,080,583,333,333","-370,517,933,333,333","20","10/16/2014 13:01"
"-109,080,583,333,333","-370,517,933,333,333","20","10/16/2014 13:01"
"-109,080,583,333,333","-370,517,933,333,333","20","10/16/2014 13:01"
"-10,908,055","-37,051,735","20","10/16/2014 13:01"
"-10,908,035","-370,517,433,333,333","20","10/16/2014 13:01"
"-109,080,233,333,333","-370,517,583,333,333","20","10/16/2014 13:01"
"-109,080,233,333,333","-370,517,583,333,333","20","10/16/2014 13:02"
"-109,080,233,333,333","-370,517,583,333,333","20","10/16/2014 13:02"
"-109,080,233,333,333","-370,517,583,333,333","20","10/16/2014 13:02"
"-109,080,233,333,333","-370,517,583,333,333","20","10/16/2014 13:02"
"-1,090,808","-370,517,066,666,667","20","10/16/2014 13:02"
"-109,081","-370,516,816,666,667","20","10/16/2014 13:02"
"-109,081,133,333,333","-37,051,665","20","10/16/2014 13:02"
"-109,081,066,666,667","-370,516,683,333,333","20","10/16/2014 13:02"
"-109,080,716,666,667","-370,516,816,666,667","20","10/16/2014 13:02"
"-109,080,616,666,667","-37,051,685","20","10/16/2014 13:02"
"-109,080,616,666,667","-37,051,685","20","10/16/2014 13:02"
"-109,080,616,666,667","-37,051,685","20","10/16/2014 13:03"
"-109,080,066,666,667","-370,517,783,333,333","20","10/16/2014 13:03"
"-109,080,116,666,667","-370,517,833,333,333","20","10/16/2014 13:03"
"-109,080,116,666,667","-370,517,833,333,333","20","10/16/2014 13:03"
"-1,090,801","-37,051,815","20","10/16/2014 13:03"
"-10,908,005","-370,518,133,333,333","20","10/16/2014 13:03"
"-10,908,005","-370,518,133,333,333","20","10/16/2014 13:03"
"-109,079,866,666,667","-3,705,174","20","10/16/2014 13:03"
"-1,090,799","-370,517,366,666,667","20","10/16/2014 13:03"
"-10,908,035","-370,517,383,333,333","20","10/16/2014 13:03"
"-109,080,633,333,333","-370,517,533,333,333","20","10/16/2014 13:03"
"-10,908,025","-370,517,783,333,333","20","10/16/2014 13:04"
"-10,908,055","-37,051,765","20","10/16/2014 13:04"
"-10,908,055","-37,051,765","20","10/16/2014 13:04"
"-10,908,075","-370,517,616,666,667","20","10/16/2014 13:04"
"-109,080,883,333,333","-370,517,933,333,333","20","10/16/2014 13:04"
"-10,908,095","-370,519,066,666,667","20","10/16/2014 13:04"
"-1,090,809","-37,052,195","20","10/16/2014 13:04"
"-10,908,045","-37,052,565","20","10/16/2014 13:04"
"-109,080,666,666,667","-370,526,733,333,333","20","10/16/2014 13:04"
"-109,081,766,666,667","-370,527,033,333,333","20","10/16/2014 13:04"
"-109,082,816,666,667","-370,526,583,333,333","20","10/16/2014 13:04"
"-1,090,832","-370,526,416,666,667","20","10/16/2014 13:05"
"-1,090,832","-370,526,416,666,667","20","10/16/2014 13:05"
"-10,908,375","-3,705,258","20","10/16/2014 13:05"
"-10,908,375","-3,705,258","20","10/16/2014 13:05"
"-10,908,375","-3,705,258","20","10/16/2014 13:05"
"-10,908,375","-3,705,258","20","10/16/2014 13:05"
"-10,908,375","-3,705,258","20","10/16/2014 13:05"
"-1,090,838","-370,525,983,333,333","20","10/16/2014 13:05"
"-109,084,533,333,333","-370,525,916,666,667","20","10/16/2014 13:05"
"-109,084,983,333,333","-37,052,605","20","10/16/2014 13:05"
"-109,086,166,666,667","-370,526,183,333,333","20","10/16/2014 13:05"
"-109,087,883,333,333","-370,526,433,333,333","20","10/16/2014 13:06"
"-109,090,066,666,667","-37,052,655","20","10/16/2014 13:06"
"-109,092,116,666,667","-3,705,264","20","10/16/2014 13:06"
"-109,094,366,666,667","-37,052,635","20","10/16/2014 13:06"
"-109,098,616,666,667","-3,705,264","20","10/16/2014 13:06"
"-10,910,155","-370,526,416,666,667","20","10/16/2014 13:06"
"-109,102,216,666,667","-370,526,466,666,667","20","10/16/2014 13:06"
"-109,104,233,333,333","-370,526,533,333,333","20","10/16/2014 13:06"
"-109,107,016,666,667","-370,526,633,333,333","20","10/16/2014 13:06"
"-10,911","-37,052,675","20","10/16/2014 13:06"
"-109,112,833,333,333","-370,526,733,333,333","20","10/16/2014 13:06"
"-10,911,375","-370,526,733,333,333","20","10/16/2014 13:07"
"-10,911,355","-3,705,268","20","10/16/2014 13:07"
"-109,113,516,666,667","-370,526,733,333,333","20","10/16/2014 13:07"
"-109,115,366,666,667","-370,526,833,333,333","20","10/16/2014 13:07"
"-1,091,179","-370,526,866,666,667","20","10/16/2014 13:07"
"-109,119,366,666,667","-370,527,066,666,667","20","10/16/2014 13:07"
"-109,119,466,666,667","-370,527,066,666,667","20","10/16/2014 13:07"
"-109,119,466,666,667","-370,527,066,666,667","20","10/16/2014 13:07"
"-109,119,466,666,667","-370,527,066,666,667","20","10/16/2014 13:07"
"-109,119,466,666,667","-370,527,066,666,667","20","10/16/2014 13:07"
"-109,119,666,666,667","-370,527,333,333,333","20","10/16/2014 13:07"
"-109,121,516,666,667","-370,527,383,333,333","20","10/16/2014 13:08"
"-1,091,241","-370,527,466,666,667","20","10/16/2014 13:08"
"-10,912,625","-3,705,272","20","10/16/2014 13:08"
"-109,127,983,333,333","-370,527,183,333,333","20","10/16/2014 13:08"
"-109,130,766,666,667","-37,052,725","20","10/16/2014 13:08"
"-109,134,116,666,667","-3,705,273","20","10/16/2014 13:08"
"-109,137,333,333,333","-370,527,366,666,667","20","10/16/2014 13:08"
"-109,140,283,333,333","-3,705,274","20","10/16/2014 13:08"
"-109,144,616,666,667","-3,705,275","20","10/16/2014 13:08"
"-109,148,066,666,667","-37,052,755","20","10/16/2014 13:08"
"-10,915,005","-3,705,255","20","10/16/2014 13:08"
"-1,091,503","-3,705,216","20","10/16/2014 13:09"
"-109,150,433,333,333","-370,517,016,666,667","20","10/16/2014 13:09"
"-109,152,583,333,333","-370,515,766,666,667","20","10/16/2014 13:09"
"-109,156,316,666,667","-37,051,605","20","10/16/2014 13:09"
"-109,158,783,333,333","-370,516,183,333,333","20","10/16/2014 13:09"
"-1,091,595","-370,516,233,333,333","20","10/16/2014 13:09"
"-1,091,603","-37,051,635","20","10/16/2014 13:09"
"-109,161,433,333,333","-370,516,433,333,333","20","10/16/2014 13:09"
"-109,164,433,333,333","-370,516,516,666,667","20","10/16/2014 13:09"
"-10,916,805","-370,516,433,333,333","20","10/16/2014 13:09"
"-10,917,175","-370,516,416,666,667","20","10/16/2014 13:09"
"-10,917,455","-370,516,366,666,667","20","10/16/2014 13:10"
"-109,175,516,666,667","-370,516,366,666,667","20","10/16/2014 13:10"
